Tanggal,Nomor Hari,Hari,Bulan,Tahun,Nama Service,Harga
5/23/2023,23,Tuesday,May,2023,potong rambut + cuci,45000
5/23/2023,23,Tuesday,May,2023,potong rambut + cuci,45000
5/23/2023,23,Tuesday,May,2023,potong rambut,40000
5/23/2023,23,Tuesday,May,2023,potong rambut,40000
5/23/2023,23,Tuesday,May,2023,potong rambut,40000
5/24/2023,24,Wednesday,May,2023,potong rambut + cuci + tonic,50000
5/24/2023,24,Wednesday,May,2023,potong rambut + cuci,45000
5/24/2023,24,Wednesday,May,2023,potong rambut + cuci,45000
5/24/2023,24,Wednesday,May,2023,potong rambut,40000
5/24/2023,24,Wednesday,May,2023,potong rambut + cuci,45000
5/24/2023,24,Wednesday,May,2023,potong rambut + cuci,45000
5/24/2023,24,Wednesday,May,2023,potong rambut + cuci,45000
5/25/2023,25,Thursday,May,2023,potong rambut + cuci,45000
5/25/2023,25,Thursday,May,2023,potong rambut + cuci + catok,75000
5/25/2023,25,Thursday,May,2023,catok,35000
5/25/2023,25,Thursday,May,2023,catok + cuci,40000
5/25/2023,25,Thursday,May,2023,alis,20000
5/25/2023,25,Thursday,May,2023,potong rambut + cuci,45000
5/25/2023,25,Thursday,May,2023,potong rambut + cuci,45000
5/26/2023,26,Friday,May,2023,potong rambut,40000
5/26/2023,26,Friday,May,2023,facial,55000
5/26/2023,26,Friday,May,2023,facial,55000
5/26/2023,26,Friday,May,2023,catok + cuci,40000
5/26/2023,26,Friday,May,2023,hair spa,70000
5/26/2023,26,Friday,May,2023,hair spa,70000
5/27/2023,27,Saturday,May,2023,blow + cuci,35000
5/27/2023,27,Saturday,May,2023,potong rambut + cuci,45000
5/27/2023,27,Saturday,May,2023,cat rambut,100000
5/27/2023,27,Saturday,May,2023,potong rambut + cuci,45000
5/27/2023,27,Saturday,May,2023,potong rambut,40000
5/27/2023,27,Saturday,May,2023,potong rambut,40000
5/27/2023,27,Saturday,May,2023,potong rambut + cuci,45000
5/27/2023,27,Saturday,May,2023,catok,35000
5/27/2023,27,Saturday,May,2023,potong rambut,40000
5/27/2023,27,Saturday,May,2023,potong rambut + cuci,45000
5/27/2023,27,Saturday,May,2023,potong rambut + cuci,45000
5/27/2023,27,Saturday,May,2023,potong rambut + cuci,45000
5/28/2023,28,Sunday,May,2023,potong rambut + cuci,45000
5/28/2023,28,Sunday,May,2023,creambath,60000
5/28/2023,28,Sunday,May,2023,potong rambut + cuci + tonic,50000
5/28/2023,28,Sunday,May,2023,catok,35000
5/28/2023,28,Sunday,May,2023,potong rambut + cuci,45000
5/28/2023,28,Sunday,May,2023,catok + cuci,40000
5/28/2023,28,Sunday,May,2023,catok variasi + cuci + tonic,50000
5/28/2023,28,Sunday,May,2023,creambath,60000
5/28/2023,28,Sunday,May,2023,hair spa,70000
5/28/2023,28,Sunday,May,2023,potong rambut + cuci,45000
5/28/2023,28,Sunday,May,2023,potong rambut + cuci,45000
5/28/2023,28,Sunday,May,2023,potong rambut + cuci,45000
5/28/2023,28,Sunday,May,2023,potong rambut + cuci,45000
5/28/2023,28,Sunday,May,2023,potong rambut,40000
5/28/2023,28,Sunday,May,2023,potong rambut + cuci,45000
5/28/2023,28,Sunday,May,2023,potong rambut + cuci,45000
5/28/2023,28,Sunday,May,2023,potong rambut + cuci,45000
5/28/2023,28,Sunday,May,2023,potong rambut,40000
5/28/2023,28,Sunday,May,2023,potong rambut,40000
5/28/2023,28,Sunday,May,2023,hair spa,70000
5/28/2023,28,Sunday,May,2023,hair spa,70000
5/28/2023,28,Sunday,May,2023,smothing,500000
5/29/2023,29,Monday,May,2023,potong rambut,40000
5/29/2023,29,Monday,May,2023,potong rambut + cuci,45000
5/29/2023,29,Monday,May,2023,cat rambut,105000
5/29/2023,29,Monday,May,2023,alis,20000
5/29/2023,29,Monday,May,2023,potong rambut + cuci,45000
5/29/2023,29,Monday,May,2023,potong rambut + cuci,45000
5/30/2023,30,Tuesday,May,2023,potong rambut + cuci,45000
5/30/2023,30,Tuesday,May,2023,facial,55000
5/30/2023,30,Tuesday,May,2023,potong rambut + cuci,45000
5/30/2023,30,Tuesday,May,2023,potong rambut + cuci,45000
5/30/2023,30,Tuesday,May,2023,potong rambut + cuci,45000
5/30/2023,30,Tuesday,May,2023,potong rambut + cuci,45000
5/30/2023,30,Tuesday,May,2023,potong rambut + cuci,45000
5/30/2023,30,Tuesday,May,2023,creambath,60000
5/31/2023,31,Wednesday,May,2023,potong rambut + cuci,45000
5/31/2023,31,Wednesday,May,2023,potong rambut + cuci + tonic,50000
5/31/2023,31,Wednesday,May,2023,potong rambut + cuci,45000
5/31/2023,31,Wednesday,May,2023,potong rambut + cuci,45000
5/31/2023,31,Wednesday,May,2023,potong poni,20000
5/31/2023,31,Wednesday,May,2023,potong rambut + cuci,45000
5/31/2023,31,Wednesday,May,2023,potong rambut anak,30000
5/31/2023,31,Wednesday,May,2023,cat rambut,100000
5/31/2023,31,Wednesday,May,2023,potong rambut + cuci,45000
5/31/2023,31,Wednesday,May,2023,potong rambut + cuci,45000
5/31/2023,31,Wednesday,May,2023,cat rambut,200000
5/31/2023,31,Wednesday,May,2023,cat rambut,600000
6/1/2023,1,Thursday,June,2023,potong rambut + cuci + tonic,50000
6/1/2023,1,Thursday,June,2023,potong rambut,40000
6/1/2023,1,Thursday,June,2023,potong rambut,40000
6/1/2023,1,Thursday,June,2023,potong rambut + cuci,45000
6/1/2023,1,Thursday,June,2023,potong rambut,40000
6/1/2023,1,Thursday,June,2023,potong rambut + cuci,45000
6/1/2023,1,Thursday,June,2023,potong rambut + cuci,45000
6/1/2023,1,Thursday,June,2023,potong rambut + cuci,45000
6/1/2023,1,Thursday,June,2023,potong rambut + cuci,45000
6/1/2023,1,Thursday,June,2023,potong rambut,40000
6/1/2023,1,Thursday,June,2023,potong rambut + cuci,45000
6/1/2023,1,Thursday,June,2023,creambath,60000
6/1/2023,1,Thursday,June,2023,potong rambut + cuci + catok,75000
6/1/2023,1,Thursday,June,2023,potong rambut,40000
6/1/2023,1,Thursday,June,2023,masker,70000
6/2/2023,2,Friday,June,2023,potong rambut + cuci,45000
6/2/2023,2,Friday,June,2023,potong rambut,40000
6/2/2023,2,Friday,June,2023,potong rambut,40000
6/2/2023,2,Friday,June,2023,potong rambut,40000
6/2/2023,2,Friday,June,2023,potong rambut,40000
6/2/2023,2,Friday,June,2023,potong rambut + cuci,45000
6/2/2023,2,Friday,June,2023,smothing,400000
6/2/2023,2,Friday,June,2023,hair spa,70000
6/2/2023,2,Friday,June,2023,hair spa,70000
6/2/2023,2,Friday,June,2023,totok,65000
6/2/2023,2,Friday,June,2023,hair treatment (obat sendiri),55000
6/2/2023,2,Friday,June,2023,cat rambut,260000
6/3/2023,3,Saturday,June,2023,potong rambut + cuci,45000
6/3/2023,3,Saturday,June,2023,potong rambut + cuci,45000
6/3/2023,3,Saturday,June,2023,potong rambut,40000
6/3/2023,3,Saturday,June,2023,catok,35000
6/3/2023,3,Saturday,June,2023,potong poni,20000
6/3/2023,3,Saturday,June,2023,potong rambut,40000
6/3/2023,3,Saturday,June,2023,perm (keriting),250000
6/3/2023,3,Saturday,June,2023,cat rambut,150000
6/3/2023,3,Saturday,June,2023,catok,30000
6/3/2023,3,Saturday,June,2023,cat rambut,140000
6/3/2023,3,Saturday,June,2023,totok,60000
6/3/2023,3,Saturday,June,2023,cat rambut,300000
6/3/2023,3,Saturday,June,2023,potong rambut + cuci,45000
6/3/2023,3,Saturday,June,2023,potong rambut + cuci,45000
6/3/2023,3,Saturday,June,2023,potong rambut + cuci,45000
6/3/2023,3,Saturday,June,2023,potong rambut + cuci,45000
6/4/2023,4,Sunday,June,2023,potong rambut + cuci,45000
6/4/2023,4,Sunday,June,2023,potong rambut + cuci,45000
6/4/2023,4,Sunday,June,2023,potong rambut,40000
6/4/2023,4,Sunday,June,2023,facial,55000
6/4/2023,4,Sunday,June,2023,potong rambut + cuci,45000
6/4/2023,4,Sunday,June,2023,creambath,60000
6/4/2023,4,Sunday,June,2023,potong rambut + cuci,45000
6/4/2023,4,Sunday,June,2023,potong rambut + cuci,45000
6/4/2023,4,Sunday,June,2023,catok variasi,40000
6/4/2023,4,Sunday,June,2023,potong rambut,40000
6/4/2023,4,Sunday,June,2023,perm (keriting),250000
6/4/2023,4,Sunday,June,2023,potong rambut + cuci,45000
6/4/2023,4,Sunday,June,2023,potong rambut + cuci,45000
6/4/2023,4,Sunday,June,2023,potong rambut + cuci,45000
6/5/2023,5,Monday,June,2023,hair treatment (obat sendiri),55000
6/5/2023,5,Monday,June,2023,hair spa,70000
6/5/2023,5,Monday,June,2023,creambath,60000
6/5/2023,5,Monday,June,2023,hair spa,70000
6/5/2023,5,Monday,June,2023,hair spa,70000
6/5/2023,5,Monday,June,2023,potong rambut + cuci,45000
6/5/2023,5,Monday,June,2023,totok,60000
6/5/2023,5,Monday,June,2023,potong rambut,40000
6/5/2023,5,Monday,June,2023,cat rambut (obat bawa sendiri),85000
6/5/2023,5,Monday,June,2023,potong rambut + cuci,45000
6/5/2023,5,Monday,June,2023,potong rambut,40000
6/5/2023,5,Monday,June,2023,potong rambut,40000
6/5/2023,5,Monday,June,2023,potong rambut + cuci,45000
6/5/2023,5,Monday,June,2023,potong rambut + cuci,45000
6/6/2023,6,Tuesday,June,2023,potong rambut + cuci,45000
6/6/2023,6,Tuesday,June,2023,potong rambut + cuci,45000
6/6/2023,6,Tuesday,June,2023,potong rambut,40000
6/6/2023,6,Tuesday,June,2023,potong rambut + cuci,45000
6/6/2023,6,Tuesday,June,2023,hair spa,70000
6/6/2023,6,Tuesday,June,2023,potong rambut + cuci,45000
6/6/2023,6,Tuesday,June,2023,potong rambut + cuci,45000
6/7/2023,7,Wednesday,June,2023,potong rambut + cuci,45000
6/7/2023,7,Wednesday,June,2023,potong rambut,40000
6/7/2023,7,Wednesday,June,2023,potong rambut + cuci,45000
6/7/2023,7,Wednesday,June,2023,hair spa,70000
6/7/2023,7,Wednesday,June,2023,cat rambut,350000
6/8/2023,8,Thursday,June,2023,potong rambut + cuci,45000
6/8/2023,8,Thursday,June,2023,potong rambut,40000
6/8/2023,8,Thursday,June,2023,potong rambut + cuci,45000
6/8/2023,8,Thursday,June,2023,catok,35000
6/8/2023,8,Thursday,June,2023,catok variasi + cuci,45000
6/8/2023,8,Thursday,June,2023,potong rambut,40000
6/8/2023,8,Thursday,June,2023,potong rambut + cuci,45000
6/8/2023,8,Thursday,June,2023,potong rambut,40000
6/8/2023,8,Thursday,June,2023,cat rambut,300000
6/9/2023,9,Friday,June,2023,potong rambut,40000
6/9/2023,9,Friday,June,2023,potong rambut + cuci,45000
6/9/2023,9,Friday,June,2023,potong rambut + cuci,45000
6/9/2023,9,Friday,June,2023,potong rambut + cuci,45000
6/9/2023,9,Friday,June,2023,potong rambut,40000
6/9/2023,9,Friday,June,2023,creambath,60000
6/9/2023,9,Friday,June,2023,potong rambut + cuci,45000
6/9/2023,9,Friday,June,2023,potong rambut,40000
6/10/2023,10,Saturday,June,2023,potong rambut anak,35000
6/10/2023,10,Saturday,June,2023,potong rambut + cuci,45000
6/10/2023,10,Saturday,June,2023,catok,35000
6/10/2023,10,Saturday,June,2023,potong rambut,40000
6/10/2023,10,Saturday,June,2023,catok variasi,40000
6/10/2023,10,Saturday,June,2023,potong rambut + cuci,45000
6/10/2023,10,Saturday,June,2023,potong rambut + cuci,45000
6/10/2023,10,Saturday,June,2023,potong rambut + cuci,45000
6/10/2023,10,Saturday,June,2023,potong rambut,40000
6/10/2023,10,Saturday,June,2023,potong rambut + cuci,45000
6/10/2023,10,Saturday,June,2023,potong rambut + cuci,45000
6/10/2023,10,Saturday,June,2023,potong rambut + cuci,45000
6/11/2023,11,Sunday,June,2023,catok + cuci,40000
6/11/2023,11,Sunday,June,2023,potong rambut + cuci + tonic,50000
6/11/2023,11,Sunday,June,2023,potong rambut + cuci,45000
6/11/2023,11,Sunday,June,2023,potong rambut anak,35000
6/11/2023,11,Sunday,June,2023,cat rambut (obat bawa sendiri),100000
6/11/2023,11,Sunday,June,2023,potong rambut,40000
6/11/2023,11,Sunday,June,2023,potong rambut + cuci,45000
6/11/2023,11,Sunday,June,2023,potong rambut,40000
6/11/2023,11,Sunday,June,2023,potong rambut + cuci,45000
6/11/2023,11,Sunday,June,2023,perm (keriting),125000
6/11/2023,11,Sunday,June,2023,potong rambut anak,35000
6/12/2023,12,Monday,June,2023,potong rambut + cuci,45000
6/12/2023,12,Monday,June,2023,potong rambut + cuci,45000
6/12/2023,12,Monday,June,2023,potong rambut,40000
6/12/2023,12,Monday,June,2023,potong rambut + cuci,45000
6/12/2023,12,Monday,June,2023,potong rambut + cuci,45000
6/12/2023,12,Monday,June,2023,potong rambut,40000
6/12/2023,12,Monday,June,2023,potong rambut + cuci,45000
6/13/2023,13,Tuesday,June,2023,cat rambut (obat bawa sendiri),85000
6/13/2023,13,Tuesday,June,2023,potong rambut,40000
6/13/2023,13,Tuesday,June,2023,potong rambut + cuci + catok,75000
6/13/2023,13,Tuesday,June,2023,potong rambut + cuci,45000
6/13/2023,13,Tuesday,June,2023,potong rambut + cuci,45000
6/13/2023,13,Tuesday,June,2023,potong rambut + cuci,45000
6/13/2023,13,Tuesday,June,2023,potong rambut + cuci,45000
6/13/2023,13,Tuesday,June,2023,masker,70000
6/13/2023,13,Tuesday,June,2023,potong rambut,40000
6/13/2023,13,Tuesday,June,2023,potong rambut,40000
6/13/2023,13,Tuesday,June,2023,potong rambut + cuci,45000
6/14/2023,14,Wednesday,June,2023,potong rambut + cuci,45000
6/14/2023,14,Wednesday,June,2023,potong rambut + cuci,45000
6/14/2023,14,Wednesday,June,2023,potong rambut,40000
6/14/2023,14,Wednesday,June,2023,potong rambut + cuci,45000
6/14/2023,14,Wednesday,June,2023,catok,35000
6/14/2023,14,Wednesday,June,2023,potong rambut,40000
6/14/2023,14,Wednesday,June,2023,potong rambut + cuci,45000
6/14/2023,14,Wednesday,June,2023,potong rambut + cuci,45000
6/14/2023,14,Wednesday,June,2023,potong rambut,40000
6/15/2023,15,Thursday,June,2023,potong rambut,40000
6/15/2023,15,Thursday,June,2023,potong rambut,40000
6/15/2023,15,Thursday,June,2023,potong rambut + cuci,45000
6/15/2023,15,Thursday,June,2023,potong rambut + cuci,45000
6/15/2023,15,Thursday,June,2023,hair spa,70000
6/16/2023,16,Friday,June,2023,potong rambut,40000
6/16/2023,16,Friday,June,2023,potong rambut,40000
6/16/2023,16,Friday,June,2023,potong rambut,40000
6/16/2023,16,Friday,June,2023,potong rambut + cuci + catok,75000
6/16/2023,16,Friday,June,2023,catok variasi + cuci + tonic,50000
6/16/2023,16,Friday,June,2023,potong rambut + cuci,45000
6/16/2023,16,Friday,June,2023,potong rambut + cuci,45000
6/16/2023,16,Friday,June,2023,potong rambut + cuci,45000
6/16/2023,16,Friday,June,2023,catok variasi,40000
6/16/2023,16,Friday,June,2023,potong rambut + cuci,45000
6/16/2023,16,Friday,June,2023,potong rambut anak,35000
6/16/2023,16,Friday,June,2023,potong rambut + cuci,45000
6/17/2023,17,Saturday,June,2023,potong rambut,40000
6/17/2023,17,Saturday,June,2023,potong rambut + cuci,45000
6/17/2023,17,Saturday,June,2023,catok variasi + cuci + tonic,50000
6/17/2023,17,Saturday,June,2023,potong rambut,40000
6/17/2023,17,Saturday,June,2023,potong rambut,40000
6/17/2023,17,Saturday,June,2023,potong rambut + cuci,45000
6/17/2023,17,Saturday,June,2023,hair spa,70000
6/17/2023,17,Saturday,June,2023,catok variasi + cuci,45000
6/17/2023,17,Saturday,June,2023,catok variasi,40000
6/17/2023,17,Saturday,June,2023,potong rambut + cuci,45000
6/17/2023,17,Saturday,June,2023,potong rambut,40000
6/17/2023,17,Saturday,June,2023,potong rambut + cuci,45000
6/17/2023,17,Saturday,June,2023,hair spa,70000
6/18/2023,18,Sunday,June,2023,cat rambut (obat bawa sendiri),100000
6/18/2023,18,Sunday,June,2023,potong rambut anak,35000
6/18/2023,18,Sunday,June,2023,potong rambut anak,35000
6/18/2023,18,Sunday,June,2023,potong rambut anak,35000
6/18/2023,18,Sunday,June,2023,facial,55000
6/18/2023,18,Sunday,June,2023,potong rambut + cuci + tonic,50000
6/18/2023,18,Sunday,June,2023,potong rambut + cuci,45000
6/18/2023,18,Sunday,June,2023,potong rambut,40000
6/18/2023,18,Sunday,June,2023,potong rambut,40000
6/18/2023,18,Sunday,June,2023,masker,70000
6/18/2023,18,Sunday,June,2023,potong rambut + cuci,45000
6/18/2023,18,Sunday,June,2023,potong rambut,40000
6/18/2023,18,Sunday,June,2023,potong rambut,40000
6/18/2023,18,Sunday,June,2023,potong rambut + cuci,45000
6/18/2023,18,Sunday,June,2023,potong rambut + cuci,45000
6/18/2023,18,Sunday,June,2023,creambath,60000
6/19/2023,19,Monday,June,2023,blow,30000
6/19/2023,19,Monday,June,2023,masker,70000
6/19/2023,19,Monday,June,2023,cat rambut,135000
6/19/2023,19,Monday,June,2023,potong rambut + cuci + tonic,50000
6/19/2023,19,Monday,June,2023,hair spa,70000
6/19/2023,19,Monday,June,2023,potong rambut + cuci,45000
6/19/2023,19,Monday,June,2023,lulur,85000
6/19/2023,19,Monday,June,2023,creambath,60000
6/19/2023,19,Monday,June,2023,potong rambut + cuci,45000
6/19/2023,19,Monday,June,2023,creambath + catok,90000
6/19/2023,19,Monday,June,2023,potong rambut + cuci,45000
6/19/2023,19,Monday,June,2023,cat rambut,150000
6/20/2023,20,Tuesday,June,2023,potong rambut + cuci,45000
6/20/2023,20,Tuesday,June,2023,alis,20000
6/20/2023,20,Tuesday,June,2023,potong rambut,40000
6/20/2023,20,Tuesday,June,2023,potong rambut + cuci,45000
6/20/2023,20,Tuesday,June,2023,potong poni,20000
6/20/2023,20,Tuesday,June,2023,creambath,60000
6/20/2023,20,Tuesday,June,2023,potong rambut + cuci,45000
6/21/2023,21,Wednesday,June,2023,potong rambut + cuci,45000
6/21/2023,21,Wednesday,June,2023,potong rambut + cuci + tonic,50000
6/21/2023,21,Wednesday,June,2023,potong rambut + cuci,45000
6/21/2023,21,Wednesday,June,2023,creambath,60000
6/21/2023,21,Wednesday,June,2023,creambath,60000
6/22/2023,22,Thursday,June,2023,catok + cuci,40000
6/22/2023,22,Thursday,June,2023,potong rambut + cuci,45000
6/22/2023,22,Thursday,June,2023,catok,35000
6/22/2023,22,Thursday,June,2023,cat rambut (obat bawa sendiri),50000
6/22/2023,22,Thursday,June,2023,potong rambut + cuci,45000
6/22/2023,22,Thursday,June,2023,potong rambut + cuci,45000
6/22/2023,22,Thursday,June,2023,potong rambut + cuci,45000
6/22/2023,22,Thursday,June,2023,creambath,60000
6/22/2023,22,Thursday,June,2023,potong rambut + cuci,45000
6/22/2023,22,Thursday,June,2023,potong rambut + cuci,45000
6/23/2023,23,Friday,June,2023,potong rambut + cuci,45000
6/23/2023,23,Friday,June,2023,catok,35000
6/23/2023,23,Friday,June,2023,potong rambut,40000
6/23/2023,23,Friday,June,2023,cat rambut,275000
6/23/2023,23,Friday,June,2023,catok variasi + cuci,45000
6/23/2023,23,Friday,June,2023,catok variasi + cuci,45000
6/23/2023,23,Friday,June,2023,catok variasi + cuci,45000
6/23/2023,23,Friday,June,2023,hair spa,70000
6/23/2023,23,Friday,June,2023,catok variasi,35000
6/23/2023,23,Friday,June,2023,hair spa,70000
6/23/2023,23,Friday,June,2023,catok,30000
6/23/2023,23,Friday,June,2023,potong rambut + cuci,45000
6/24/2023,24,Saturday,June,2023,potong rambut + cuci,45000
6/24/2023,24,Saturday,June,2023,potong rambut,40000
6/24/2023,24,Saturday,June,2023,potong rambut,40000
6/24/2023,24,Saturday,June,2023,potong rambut,40000
6/24/2023,24,Saturday,June,2023,potong rambut,40000
6/24/2023,24,Saturday,June,2023,hair treatment (obat sendiri),55000
6/24/2023,24,Saturday,June,2023,potong rambut + cuci,45000
6/24/2023,24,Saturday,June,2023,totok,65000
6/24/2023,24,Saturday,June,2023,hair spa,70000
6/24/2023,24,Saturday,June,2023,potong rambut + cuci,45000
6/24/2023,24,Saturday,June,2023,potong rambut,40000
6/24/2023,24,Saturday,June,2023,potong rambut,40000
6/24/2023,24,Saturday,June,2023,potong rambut + cuci,45000
6/24/2023,24,Saturday,June,2023,potong rambut + catok,70000
6/24/2023,24,Saturday,June,2023,potong rambut + cuci,45000
6/25/2023,25,Sunday,June,2023,potong rambut,40000
6/25/2023,25,Sunday,June,2023,hair spa,70000
6/25/2023,25,Sunday,June,2023,catok + cuci,40000
6/25/2023,25,Sunday,June,2023,cat rambut,200000
6/25/2023,25,Sunday,June,2023,smothing,450000
6/25/2023,25,Sunday,June,2023,catok + cuci,40000
6/25/2023,25,Sunday,June,2023,potong rambut,40000
6/25/2023,25,Sunday,June,2023,cat rambut (obat bawa sendiri),85000
6/25/2023,25,Sunday,June,2023,totok + facial,100000
6/25/2023,25,Sunday,June,2023,creambath + catok,90000
6/25/2023,25,Sunday,June,2023,creambath + catok,90000
6/25/2023,25,Sunday,June,2023,totok,65000
6/25/2023,25,Sunday,June,2023,hair spa,70000
6/25/2023,25,Sunday,June,2023,potong poni,20000
6/25/2023,25,Sunday,June,2023,potong rambut + cuci,45000
6/25/2023,25,Sunday,June,2023,potong rambut + cuci,45000
6/25/2023,25,Sunday,June,2023,totok + facial,100000
6/25/2023,25,Sunday,June,2023,cat rambut,150000
6/26/2023,26,Monday,June,2023,potong rambut + cuci + catok,75000
6/26/2023,26,Monday,June,2023,potong rambut + cuci,45000
6/27/2023,27,Tuesday,June,2023,potong rambut + cuci,45000
6/27/2023,27,Tuesday,June,2023,potong rambut,40000
6/27/2023,27,Tuesday,June,2023,catok,30000
6/27/2023,27,Tuesday,June,2023,cat rambut (obat bawa sendiri),100000
6/27/2023,27,Tuesday,June,2023,cat rambut,400000
6/27/2023,27,Tuesday,June,2023,cat rambut,150000
6/27/2023,27,Tuesday,June,2023,creambath,60000
6/27/2023,27,Tuesday,June,2023,smothing,400000
6/28/2023,28,Wednesday,June,2023,potong rambut + cuci,45000
6/28/2023,28,Wednesday,June,2023,potong rambut,40000
6/28/2023,28,Wednesday,June,2023,potong rambut,40000
6/28/2023,28,Wednesday,June,2023,potong rambut,40000
6/28/2023,28,Wednesday,June,2023,totok + facial,100000
